OTU_ID,Kingdom,Phylum,Class,Order,Family,Genus,Species,High_level_taxonomy,HL_hit_percent_id,HL_hit_query_cover
FOTU_3414,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Jumillera,Jumillera hawaiiensis ,unidentified,0,0
FOTU_3415,Rhizaria,Cercozoa,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3416,Fungi,Rozellomycota,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3417,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3418,Fungi,Ascomycota,Dothideomycetes,Pleosporales,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3419,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3420,Fungi,Rozellomycota,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3421,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,Amanita orientigemmata ,unidentified,0,0
FOTU_3422,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,Hyalorbilia,unidentified,unidentified,0,0
FOTU_3423,Fungi,Basidiomycota,Cystobasidiomycetes,Erythrobasidiales,unidentified,Cyrenella,Cyrenella elegans ,"Fungi-EMMF8,p__Basidiomycota,c__Cystobasidiomycetes,o__Cystobasidiales,f__Cystobasidiaceae,g__Cystobasidium",85.268,100
FOTU_3424,Fungi,Ascomycota,Eurotiomycetes,Onygenales,Onygenaceae,Castanedomyces,Castanedomyces australiensis ,unidentified,0,0
FOTU_3425,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3426,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3427,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3428,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3429,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3430,Fungi,Chytridiomycota,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3431,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3432,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3433,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,unidentified,unidentified,unidentified,0,0
FOTU_3434,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3435,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3436,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Marasmiaceae,Marasmius,Marasmius haematocephalus ,unidentified,0,0
FOTU_3437,Fungi,Ascomycota,Sordariomycetes,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3438,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Rhodosporidiobolus,unidentified,"Fungi-ZANF11,p__Basidiomycota,c__Microbotryomycetes,o__Sporidiobolales,f__Sporidiobolaceae,g__Sporobolomyces",81.333,100
FOTU_3439,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3440,Fungi,Rozellomycota,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3441,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3442,Fungi,Chytridiomycota,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3443,Rhizaria,Cercozoa,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3444,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,Spizellomycetaceae,Spizellomyces,unidentified,unidentified,0,0
FOTU_3445,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,Tomentella,unidentified,unidentified,0,0
FOTU_3446,Fungi,Basidiomycota,Agaricomycetes,Phallales,Phallaceae,unidentified,unidentified,unidentified,0,0
FOTU_3447,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinopsis,unidentified,unidentified,0,0
FOTU_3448,Fungi,Rozellomycota,unidentified,Gs08,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3449,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3450,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,unidentified,unidentified,unidentified,0,0
FOTU_3451,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3452,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3453,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3454,Fungi,Ascomycota,Dothideomycetes,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3455,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Conocybe,unidentified,unidentified,0,0
FOTU_3456,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3457,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3458,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,unidentified,unidentified,unidentified,0,0
FOTU_3459,Rhizaria,Cercozoa,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3460,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3461,Fungi,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3462,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Bionectriaceae,Acremonium,Acremonium fusidioides ,unidentified,0,0
FOTU_3463,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3464,Fungi,Ascomycota,Sordariomycetes,Magnaporthales,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3465,Rhizaria,Cercozoa,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3466,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Clitopilus,unidentified,unidentified,0,0
FOTU_3467,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3468,Fungi,Kickxellomycota,Ramicandelaberomycetes,Ramicandelaberales,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3469,Fungi,Ascomycota,Sordariomycetes,Sordariales,Podosporaceae,Podospora,Podospora bulbillosa ,unidentified,0,0
FOTU_3470,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3471,Fungi,Entomophthoromycota,Entomophthoromycetes,Entomophthorales,Ancylistaceae,Conidiobolus,unidentified,unidentified,0,0
FOTU_3472,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3473,Rhizaria,Cercozoa,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3474,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3475,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,unidentified,unidentified,unidentified,0,0
FOTU_3476,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3477,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Coniochaeta,unidentified,unidentified,0,0
FOTU_3478,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3479,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3480,Fungi,Basidiomycota,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3481,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3482,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Mycophilomyces,Mycophilomyces periconiae ,"Fungi-CCHF65,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__,g__Sesquicillium",86.996,100
FOTU_3483,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3484,Fungi,Ascomycota,Sordariomycetes,Pisorisporiales,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3485,Rhizaria,Cercozoa,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3486,Rhizaria,Cercozoa,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3487,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,unidentified,unidentified,unidentified,0,0
FOTU_3488,Fungi,Basidiomycota,Agaricomycetes,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3489,Fungi,Rozellomycota,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3490,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3491,Fungi,Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Dinemasporium,unidentified,unidentified,0,0
FOTU_3492,Viridiplantae,Anthophyta,Eudicotyledonae,Fabales,Fabaceae,Arachis,unidentified,unidentified,0,0
FOTU_3493,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3494,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3495,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3496,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3497,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Physalacriaceae,Armillaria,Armillaria borealis ,unidentified,0,0
FOTU_3498,Metazoa,unidentified,Anthozoa,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3499,Fungi,Mucoromycota,Endogonomycetes,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3500,Fungi,Basidiomycota,Cystobasidiomycetes,Erythrobasidiales,Erythrobasidiaceae,Erythrobasidium,unidentified,"Fungi-EMMF75,p__Basidiomycota,c__Cystobasidiomycetes,o__Erythrobasidiales,f__Erythrobasidiaceae,g__Erythrobasidium",99.545,100
FOTU_3501,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3502,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,Arthrobotrys,Arthrobotrys dactyloides ,unidentified,0,0
FOTU_3503,Fungi,Mucoromycota,Endogonomycetes,Endogonales,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3504,Fungi,Ascomycota,Sordariomycetes,Hypocreales,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3505,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3506,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3507,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3508,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,Spizellomycetaceae,unidentified,unidentified,unidentified,0,0
FOTU_3509,Fungi,Chytridiomycota,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3510,Fungi,Kickxellomycota,Ramicandelaberomycetes,Ramicandelaberales,Ramicandelaberaceae,Ramicandelaber,unidentified,unidentified,0,0
FOTU_3511,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3512,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Torulaceae,Torula,unidentified,"Fungi-ZANF74,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Sporormiaceae,g__Westerdykella",94.22,79
FOTU_3513,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3514,Fungi,Basidiomycota,Agaricomycetes,Geastrales,Geastraceae,Geastrum,unidentified,unidentified,0,0
FOTU_3515,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3516,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3517,Fungi,Basidiomycota,Agaricomycetes,Polyporales,unidentified,Sarcoporia,Sarcoporia polyspora ,unidentified,0,0
FOTU_3518,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3519,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3520,Fungi,Ascomycota,Sordariomycetes,unidentified,Junewangiaceae,Junewangia,Junewangia globulosa ,unidentified,0,0
FOTU_3521,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3522,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,unidentified,unidentified,"Fungi-CCHF65,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__,g__Sesquicillium",80,100
FOTU_3523,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3524,Fungi,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3525,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3526,Fungi,Ascomycota,Dothideomycetes,Pleosporales,unidentified,unidentified,unidentified,"Fungi-CCHF45,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Cucurbitariaceae,g__Pyrenochaetopsis,s__Pyrenochaetopsis_tabarestanensis",80,91
FOTU_3527,Fungi,Basidiomycota,Agaricomycetes,Agaricales,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3528,Fungi,Rozellomycota,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3529,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,unidentified,unidentified,unidentified,0,0
FOTU_3530,Rhizaria,Cercozoa,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3531,Fungi,Rozellomycota,unidentified,Gs07,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3532,Fungi,Chytridiomycota,Synchytriomycetes,Synchytriales,Synchytriaceae,Synchytrium,Synchytrium epilobii ,unidentified,0,0
FOTU_3533,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3534,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Meruliaceae,Phlebia,Phlebia acanthocystis ,unidentified,0,0
FOTU_3535,Fungi,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,Sonoraphlyctidaceae,unidentified,unidentified,unidentified,0,0
FOTU_3536,Rhizaria,Cercozoa,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3537,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3538,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus sclerotiorum ,unidentified,0,0
FOTU_3539,Fungi,Ascomycota,Sordariomycetes,Coronophorales,Ceratostomataceae,unidentified,unidentified,unidentified,0,0
FOTU_3540,Fungi,Glomeromycota,Glomeromycetes,Gigasporales,Gigasporaceae,Gigaspora,unidentified,unidentified,0,0
FOTU_3541,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3542,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lycoperdaceae,Lycoperdon,Lycoperdon pratense ,unidentified,0,0
FOTU_3543,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,"Fungi-CCHF49C,p__Ascomycota,c__Eurotiomycetes,o__Eurotiales,f__Aspergillaceae,g__Talaromyces,s__Talaromyces_domesticus",95.946,100
FOTU_3544,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3545,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3546,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3547,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3548,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3549,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3550,Fungi,Chytridiomycota,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3551,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3552,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3553,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3554,Fungi,Calcarisporiellomycota,Calcarisporiellomycetes,Calcarisporiellales,Calcarisporiellaceae,Calcarisporiella,unidentified,unidentified,0,0
FOTU_3555,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3556,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Xylaria,Xylaria arbuscula ,unidentified,0,0
FOTU_3557,Fungi,Ascomycota,Sordariomycetes,Xylariales,Hypoxylaceae,Hypoxylon,Hypoxylon carneum ,unidentified,0,0
FOTU_3558,Rhizaria,Cercozoa,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3559,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3560,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Macrodiplodiopsidaceae,Pseudochaetosphaeronema,unidentified,unidentified,0,0
FOTU_3561,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Meruliaceae,Crustodontia,Crustodontia chrysocreas ,unidentified,0,0
FOTU_3562,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,unidentified,unidentified,unidentified,0,0
FOTU_3563,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Bionectriaceae,Acremonium,Acremonium fusidioides ,unidentified,0,0
FOTU_3564,Fungi,Basidiomycota,Agaricomycetes,Agaricales,unidentified,unidentified,unidentified,unidentified,0,0
FOTU_3565,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,unidentified,unidentified,"Fungi-ZANF62,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Nectriaceae,g__Fusarium",82.589,100
FOTU_3566,Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,Hymenochaetaceae,unidentified,unidentified,unidentified,0,0
